"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"mgkt","mgkt_1","Q26","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are units of distance?","Mile;Meter;Furlong;Parsec;Angstrom",NA,-2
"mgkt","mgkt_1","Q26","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are units of distance?","Mile;Meter;Furlong;Parsec;Angstrom",NA,-1
"mgkt","mgkt_1","Q26","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are units of distance?","Mile;Meter;Furlong;Parsec;Angstrom",NA,0
"mgkt","mgkt_1","Q26","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are units of distance?","Mile;Meter;Furlong;Parsec;Angstrom",NA,1
"mgkt","mgkt_1","Q26","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are units of distance?","Mile;Meter;Furlong;Parsec;Angstrom",NA,2
"mgkt","mgkt_1","Q26","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are units of distance?","Mile;Meter;Furlong;Parsec;Angstrom",NA,3
"mgkt","mgkt_1","Q26","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are units of distance?","Mile;Meter;Furlong;Parsec;Angstrom",NA,4
"mgkt","mgkt_1","Q26","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are units of distance?","Mile;Meter;Furlong;Parsec;Angstrom",NA,5
"mgkt","mgkt_1","Q27","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are exercise programs?","CrossFit;Zumba;Barre;Pilates;Tabata",NA,-5
"mgkt","mgkt_1","Q27","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are exercise programs?","CrossFit;Zumba;Barre;Pilates;Tabata",NA,-4
"mgkt","mgkt_1","Q27","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are exercise programs?","CrossFit;Zumba;Barre;Pilates;Tabata",NA,-3
"mgkt","mgkt_1","Q27","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are exercise programs?","CrossFit;Zumba;Barre;Pilates;Tabata",NA,-2
"mgkt","mgkt_1","Q27","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are exercise programs?","CrossFit;Zumba;Barre;Pilates;Tabata",NA,-1
"mgkt","mgkt_1","Q27","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are exercise programs?","CrossFit;Zumba;Barre;Pilates;Tabata",NA,0
"mgkt","mgkt_1","Q27","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are exercise programs?","CrossFit;Zumba;Barre;Pilates;Tabata",NA,1
"mgkt","mgkt_1","Q27","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are exercise programs?","CrossFit;Zumba;Barre;Pilates;Tabata",NA,2
"mgkt","mgkt_1","Q27","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are exercise programs?","CrossFit;Zumba;Barre;Pilates;Tabata",NA,3
"mgkt","mgkt_1","Q27","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are exercise programs?","CrossFit;Zumba;Barre;Pilates;Tabata",NA,4
"mgkt","mgkt_1","Q27","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are exercise programs?","CrossFit;Zumba;Barre;Pilates;Tabata",NA,5
"mgkt","mgkt_1","Q28","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are internet abbreviations?","LOL;ROFL;BRB;GG;DM",NA,-5
"mgkt","mgkt_1","Q28","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are internet abbreviations?","LOL;ROFL;BRB;GG;DM",NA,-4
"mgkt","mgkt_1","Q28","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are internet abbreviations?","LOL;ROFL;BRB;GG;DM",NA,-3
"mgkt","mgkt_1","Q28","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are internet abbreviations?","LOL;ROFL;BRB;GG;DM",NA,-2
"mgkt","mgkt_1","Q28","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are internet abbreviations?","LOL;ROFL;BRB;GG;DM",NA,-1
"mgkt","mgkt_1","Q28","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are internet abbreviations?","LOL;ROFL;BRB;GG;DM",NA,0
"mgkt","mgkt_1","Q28","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are internet abbreviations?","LOL;ROFL;BRB;GG;DM",NA,1
"mgkt","mgkt_1","Q28","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are internet abbreviations?","LOL;ROFL;BRB;GG;DM",NA,2
"mgkt","mgkt_1","Q28","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are internet abbreviations?","LOL;ROFL;BRB;GG;DM",NA,3
"mgkt","mgkt_1","Q28","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are internet abbreviations?","LOL;ROFL;BRB;GG;DM",NA,4
"mgkt","mgkt_1","Q28","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are internet abbreviations?","LOL;ROFL;BRB;GG;DM",NA,5
"mgkt","mgkt_1","Q29","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these words have similar meaning to the word “fancy”?","ornate;adorned;cushy;resplendent;spiffy",NA,-4
"mgkt","mgkt_1","Q29","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these words have similar meaning to the word “fancy”?","ornate;adorned;cushy;resplendent;spiffy",NA,-3
"mgkt","mgkt_1","Q29","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these words have similar meaning to the word “fancy”?","ornate;adorned;cushy;resplendent;spiffy",NA,-2
"mgkt","mgkt_1","Q29","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these words have similar meaning to the word “fancy”?","ornate;adorned;cushy;resplendent;spiffy",NA,-1
"mgkt","mgkt_1","Q29","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these words have similar meaning to the word “fancy”?","ornate;adorned;cushy;resplendent;spiffy",NA,0
"mgkt","mgkt_1","Q29","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these words have similar meaning to the word “fancy”?","ornate;adorned;cushy;resplendent;spiffy",NA,1
"mgkt","mgkt_1","Q29","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these words have similar meaning to the word “fancy”?","ornate;adorned;cushy;resplendent;spiffy",NA,2
"mgkt","mgkt_1","Q29","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these words have similar meaning to the word “fancy”?","ornate;adorned;cushy;resplendent;spiffy",NA,3
"mgkt","mgkt_1","Q29","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these words have similar meaning to the word “fancy”?","ornate;adorned;cushy;resplendent;spiffy",NA,4
"mgkt","mgkt_1","Q29","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these words have similar meaning to the word “fancy”?","ornate;adorned;cushy;resplendent;spiffy",NA,5
"mgkt","mgkt_1","Q30","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are types of computer cables?","HDMI;USB;Ethernet;SATA;FireWire",NA,-5
"mgkt","mgkt_1","Q30","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are types of computer cables?","HDMI;USB;Ethernet;SATA;FireWire",NA,-3
"mgkt","mgkt_1","Q30","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are types of computer cables?","HDMI;USB;Ethernet;SATA;FireWire",NA,-2
"mgkt","mgkt_1","Q30","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are types of computer cables?","HDMI;USB;Ethernet;SATA;FireWire",NA,-1
"mgkt","mgkt_1","Q30","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are types of computer cables?","HDMI;USB;Ethernet;SATA;FireWire",NA,0
"mgkt","mgkt_1","Q30","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are types of computer cables?","HDMI;USB;Ethernet;SATA;FireWire",NA,1
"mgkt","mgkt_1","Q30","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are types of computer cables?","HDMI;USB;Ethernet;SATA;FireWire",NA,2
"mgkt","mgkt_1","Q30","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are types of computer cables?","HDMI;USB;Ethernet;SATA;FireWire",NA,3
"mgkt","mgkt_1","Q30","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are types of computer cables?","HDMI;USB;Ethernet;SATA;FireWire",NA,4
"mgkt","mgkt_1","Q30","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are types of computer cables?","HDMI;USB;Ethernet;SATA;FireWire",NA,5
"mgkt","mgkt_1","Q31","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are types of cancer?","Lukemia;Lymphoma;Melanoma;Mesothelioma;Sarcoma",NA,-3
"mgkt","mgkt_1","Q31","Multifactor General Knowledge Test (Form A v0.8)","This test has 32 questions. Each question in this test will be something like ""Which of these are animals?"" with 10 possible answers, 5 of which will be correct. In each question you should check as many of the right answers as possible without checking any of the wrong answers. You will receive 1 point for each right answer and -1.25 points for each wrong answer, so you can receive a maximum of 5 points per question. It is not likely that you will know all 5 answers to each question, just answer as many as you can. There is no time limit, most people will take between 7 and 15 minutes to complete the test.",NA,"Which of these are types of cancer?","Lukemia;Lymphoma;Melanoma;Mesothelioma;Sarcoma",NA,-2
